rooms,area,floor,price
2,177.77552132283998,2,618667.0871631253
3,128.63868918557534,4,545746.1703961759
1,84.3413504209168,2,337538.0277229128
1,68.24343360201414,5,309584.8234459029
1,104.508871914819,6,438215.75563034025
2,88.31424215691356,1,366005.4052889475
1,126.0036801509448,8,527774.2795384683
5,194.96139441851435,2,844549.1107982902
4,136.2430239844462,5,686646.1427718947
2,183.4896583835147,8,739084.9486373327
3,147.63182562436657,5,637720.5551109842
3,121.28697898808007,3,549163.2630686426
4,178.19113441000567,6,794126.8857056441
2,120.70521652594962,1,512018.31246067194
1,180.29422557655414,1,607018.6172941322
1,93.73651543636478,8,411169.2294992316
5,69.32196106444822,7,522003.61176707473
5,178.29716965444075,3,835971.1144444476
1,138.11227456890003,8,562034.6571830377
3,183.36385973734403,8,773245.5384542164
3,190.6740810488575,1,703131.2052810023
5,58.04425855571738,7,471583.5722076933
4,125.14539527883025,2,590832.1223479358
1,106.24468236117939,2,422457.2347365152
5,143.87875956051755,2,695381.8629503798
5,169.03867958034851,5,792262.9484919064
1,92.08853239615534,7,352247.6143572499
1,133.51975765597575,4,528397.8088579847
3,156.30928698573493,4,673153.5646067413
4,70.1646624253601,9,520394.23652622674
4,172.11003589269,9,830372.3089763044
1,140.91643997794597,7,538631.0642148639
2,192.43061556704777,4,719406.6125448317
5,100.92933786960398,8,670003.0621576117
5,66.2218913505798,3,483155.1962847178
1,125.9751801555388,3,472613.67271821626
2,62.87161575641583,7,380378.6151992603
3,195.42897849860103,9,842360.2188063692
1,55.80274373857873,4,254204.00195907385
1,163.02558516609622,4,578229.6594279407
5,128.7653597213366,1,665737.0901134083
1,105.2930978747433,1,395279.3651225981
1,59.876324676298196,3,288834.78900438116
1,143.32503862604116,7,563752.5404608696
5,137.7830494086433,9,768264.2885657313
3,92.13249096013996,4,455241.6387108087
3,186.53325521154682,2,715071.027857843
1,95.61650110142554,6,416365.270163064
5,117.45881158881592,6,648021.8080660384
3,131.56436838779837,9,634175.5800854736
3,65.03478172644292,4,419579.926203611
3,189.82425788204486,8,829987.0309547618
5,106.18042286765616,3,606085.989372898
5,62.116882081151545,2,448947.1567476119
1,108.0936760512995,9,461196.55539531086
4,140.0303820638871,6,701782.6497180517
3,127.04790077319943,8,610231.2203834441
4,154.18129610559112,9,738586.8284915168
5,58.322591310186596,1,465362.1428407591
5,92.68109154080841,1,542583.2781006573
5,172.88458652601534,5,804222.3640532524
4,61.98405316870413,9,487925.66422942816
5,178.32289320439364,7,879249.1399429936
1,63.78441381156594,7,286161.4148150038
5,175.16813223375442,2,790493.0488674399
2,104.11826016180899,3,436187.6962957166
4,141.83135948858236,4,676801.2576103341
2,72.93306734719972,2,354599.41011309566
5,59.92530825877713,9,505989.07699434424
1,82.39073060302026,5,309853.4124114101
3,69.17807268630433,7,453329.18692389806
5,96.86088465194476,9,602584.0221914039
1,127.15748697665303,5,488252.066056056
4,138.31391953475145,6,671642.2361359873
2,168.48021610696145,4,649501.7459509862
2,148.4359839872538,8,666588.8012544328
2,141.31374876943295,1,609898.2866488445
4,111.7673041228662,1,504465.9770836334
1,121.07126524402081,5,487811.4496153855
4,112.17812440852717,9,622628.1789086403
2,176.32490450920747,2,675171.0763704362
5,84.50006788225997,3,557431.7805512589
3,50.85813973129469,8,417818.03937383817
4,147.6979845839359,5,700218.0766308751
4,80.36932754582472,3,448868.57051359856
1,183.5172704464714,6,683743.0485571547
1,178.8569494559984,6,649520.7877715968
4,61.50910578923089,5,428681.23698933935
2,65.9582608121116,5,335969.18541871075
3,124.27573883699995,6,607985.6057386281
1,141.3833994154032,2,534234.435546394
2,91.23625062233612,6,403824.9378995175
5,157.51965750490558,2,758107.7785766899
1,139.2374031378307,3,488402.529777926
2,98.7236164622832,2,379489.03943204676
2,53.80572320634734,1,275109.81513811724
3,162.52254219477766,1,626739.1820795939
3,82.2130498737624,9,447195.3189262823
5,175.17106151939424,4,795969.6727525693
2,113.04353900813828,5,463436.2690765685
2,136.56161639476483,7,563517.6778577097
3,180.94230956135027,2,679679.8267602086
1,179.543450137993,9,668751.8476983237
1,105.72793628653599,4,389352.58065750863
4,81.33333390722646,1,463390.3486503208
3,166.2719116592892,8,743654.2096378256
4,114.96203054031967,4,591389.8060404202
3,78.80629903385062,7,450532.78565471416
5,185.66380134757253,3,830430.7141504097
2,79.7156291361631,9,408220.01272320515
5,53.87107522868466,5,441288.35920080554
3,53.041996065113,5,376716.0848973074
2,143.34730346813964,3,516049.3454381573
1,149.25125910762955,9,585735.6538650651
1,96.65625575854759,3,361880.54073661275
4,98.0016483870595,2,528983.2476955508
3,100.92408725899142,9,507146.9621914154
3,152.0237820138318,9,696383.363678644
1,58.72006865402429,4,274734.8144960505
5,189.36745290369885,4,810484.0782454967
2,83.37815662661697,6,383276.2705583075
5,199.95098078631383,9,937558.1961886218
5,75.72840406807805,8,570038.8848950919
1,165.73196859685663,3,581758.3885683875
1,83.51188173944377,6,374547.00154207647
1,62.127020246488094,7,279396.74792344787
4,181.23999865259734,6,764001.2372145914
5,178.8126888786338,3,818550.7117798211
3,110.5355588674402,9,540872.8456469678
2,155.359421381064,4,584445.2059919969
4,133.55988990258757,2,643986.6285784221
3,177.94341705106234,9,778557.7400723583
5,97.25839539779815,3,557571.5635620091
1,128.55085999984777,6,478201.79238351923
5,122.80585568068257,5,683940.6059642767
2,103.0858739385288,2,434556.895206836
4,183.71825968345584,1,730790.8629923003
4,74.88168869938032,9,465949.4727706173
2,72.42629592810442,3,394323.93360031705
3,136.5364302984127,7,599047.3102622991
3,148.6241344977413,9,699064.816075727
4,79.19288814868477,9,565345.9877545086
4,108.60761633819362,6,589512.7882354099
1,191.98457644681156,8,690942.8124287545
3,86.9926134036011,9,465326.61416841054
2,150.25410531760912,3,544762.0525448265
3,161.02240905463862,6,702484.5983808255
1,117.21930491977393,5,487932.3228330714
4,190.62889801393746,7,832000.2166241991
4,160.4985102828186,7,737602.5192947217
1,118.68868697913467,9,513503.08820768364
2,135.4002802664141,1,499052.15945162356
4,153.8920165137651,6,728538.1222320058
5,138.82852706438274,5,717530.617445286
4,181.80463757391138,4,775177.2112572828
5,103.53329934206018,1,570211.4440577674
1,94.98286100837075,4,419027.3858913617
1,82.07583342428964,7,381340.8238753928
4,55.66744520968927,4,434314.8557354673
3,56.4520946570083,1,306388.9249480234
5,180.50827896639242,1,828923.2405893666
2,151.7589719608861,1,581252.427769383
4,149.07986231547292,5,659749.6845324346
2,142.1964228402329,7,610084.0368549762
4,177.38287170411573,9,809316.7616924803
3,122.04003884984412,8,557475.0246413919
3,180.56162428374506,2,714929.2661594257
3,103.91675392733588,9,565226.3265585729
3,189.0061256508636,4,760808.5786687048
1,154.79854701218602,5,561667.1764154142
1,88.57657040366409,5,357465.077749534
5,134.61273825329377,4,755502.9149934202
2,129.95458422323833,6,520299.51795649884
4,70.68482325955009,1,443877.51933758036
4,138.68643586259213,2,636444.8818600009
1,97.21784355754369,4,360291.86801595526
4,57.85231502144036,4,412346.9687986066
1,192.29842365598472,8,672071.9550282387
5,146.22355535964317,9,763783.4059087582
2,181.53783978062705,4,683440.161195991
5,151.40840075198798,6,725447.2757909857
3,103.54755382101695,4,513302.2249252523
3,126.90321084932171,4,546615.6065251769
3,151.36201405207657,9,657793.0182058909
5,194.03784878021563,4,845103.1029449377
4,88.05041886825447,6,578550.1106506506
2,181.24655879361765,9,684288.0728341319
3,188.61167079414042,3,756738.0896016661
3,150.5623271988435,7,652896.0748210483
3,189.68999411020067,7,780316.778042663
2,109.68178812160528,1,454143.63758182415
3,192.95242640606642,2,762727.7470891724
2,155.41743157489623,5,599234.8842456439
3,56.30086511282178,8,364956.995172633
5,186.0309247728579,6,883646.2986610896
5,122.67092135497889,7,701822.1938901703
2,119.04904771667492,3,480022.90543032007
5,134.96999089694515,6,725958.5822860448
2,72.40768201568419,9,396077.3090226642
5,120.3749072851098,3,620448.7827294597
5,174.66908250766187,6,834106.3020510124
2,52.3223688706273,7,339942.9251391698
4,90.9375740486557,5,530543.978884778
5,50.368187966576635,8,493833.6309016467
3,112.35669637247724,8,548055.6172852037
4,159.2473265740602,6,777289.007841137
2,169.81577436719428,7,670887.8017181172
4,191.77846416905098,3,802362.5012202382
1,141.27569194561798,7,510860.6781064072
1,88.19402999793432,7,379735.71108637087
5,188.62219237050485,4,869172.5205328024
5,166.29736308205642,4,807954.8545634858
3,136.16427245047169,3,627541.3357810846
4,154.3460323578404,7,746043.9694691577
1,188.64745325111437,5,672865.1896483357
5,156.85910427093825,3,739419.9350249567
4,105.2561761377101,6,559225.0182073051
5,156.9542303433645,6,805118.9038967973
5,56.04172441030818,6,501901.93202439725
1,107.96233427458719,2,366961.68530254223
1,110.94845477683688,7,470922.7615093477
5,75.0257351631252,7,561336.7977742717
2,53.46282208276553,4,272543.2441229417
5,70.00718549566142,6,533532.9766067137
5,148.19322436955827,4,708341.0116216296
3,170.34332245455312,4,640297.6431718221
3,198.23052390904613,6,800689.0113848371
3,101.95452546627413,9,552308.9440301972
2,139.90688333916526,7,586843.879895418
2,190.5717450222683,2,763392.9054965043
5,75.05626720072289,6,544640.0823330431
3,157.64683795141138,5,676619.0593367016
2,163.24680997237448,6,660480.2124999757
1,63.34633038040076,8,309006.01603119983
5,179.18740777745975,8,890799.1998847177
4,171.96575706662657,3,754922.3198543072
5,55.01045098661517,9,512910.64555715775
4,63.66266223200772,6,435384.98112434964
3,57.36903408377785,7,352998.8440901062
4,100.21152976990433,9,578099.9370827808
3,126.39334860198892,7,606245.892212464
1,129.85215919319432,9,518438.9905859593
4,90.1500139654164,1,487743.2210729335
5,186.73953298404112,1,814409.5520307157
3,105.23941848078698,3,506482.742558024
5,56.83252339480288,9,486076.9670375258
2,95.03406673120796,1,399924.45049075095
3,129.66641338162333,1,532975.3864860851
4,111.2332733882348,5,545242.7466114386
3,91.07637786488888,8,499100.2805189573
5,69.69848746464761,2,517503.40173939406
1,172.87467501443444,4,572159.6148471538
3,199.4217863186288,6,811250.1652157413
4,99.43132002858232,1,528233.3866673525
2,107.24315662649059,4,519230.23700808303
1,142.70562870154356,4,505793.56154346344
2,157.7662212103312,9,647498.6485158857
3,108.80443022053869,9,537245.9857631343
5,185.73942754727227,6,895731.1910129723
5,134.00059838433776,8,710316.4369220365
4,117.55851146088965,4,583410.6235882853
5,147.00091297398578,8,724779.2919876759
1,192.92057723737597,3,680861.027779091
5,169.18284416325582,2,806504.9895092181
4,56.00196958026865,6,449150.28533041506
3,99.84648661099394,5,459406.32779913885
3,120.5817027426834,8,606923.8842475328
5,97.17763583136579,1,509716.14787599735
2,155.02813412456848,3,596535.4099253116
3,173.94037247938715,7,746948.0569377565
5,159.70176427779074,4,776859.8732860789
4,198.3999930242413,5,858565.8923886606
5,90.88214718395437,8,602445.6014628813
3,181.24842425366322,1,654684.5349427758
4,164.9933997761729,1,718358.224548507
5,104.32681363372191,7,635420.6444293594
1,160.11868154854528,9,597790.549861355
4,65.61139346273704,4,397599.24485979596
1,168.40002235108284,8,673700.6217013575
2,129.8495903880654,7,590331.2846214633
4,93.84352590638798,2,519179.51290185034
1,148.36659526762702,5,528192.2880220134
3,146.24299980716137,9,615804.1106161962
3,81.42293340793995,9,503385.7796097007
2,54.55961222172892,3,302846.0060115637
4,115.04338803525108,3,565763.6063789488
4,135.42678040166317,2,654400.4988724364
4,181.49079175558975,7,835672.3136158406
2,189.23251934713917,6,732099.9452471888
4,129.32078272351498,5,638838.8086173228
3,163.07052256528175,7,710485.7606358373
1,115.89549084919953,4,454684.9693684672
3,161.91232348593394,5,664300.0617942271
3,80.72022874087504,9,492810.26426725107
1,105.65971022052972,9,433964.3570498494
3,145.1341998220422,4,658816.4787599324
2,52.72369484106183,6,331474.2988125664
1,158.3691965508431,2,527901.883111556
3,175.330325190225,3,708005.8711714187
5,109.87124916409272,9,648269.0879915772
3,117.19136257657465,6,599176.9086722438
2,177.69233183247965,8,753648.8951092191
4,166.348195298905,5,766450.1779607863
3,93.22242335500624,2,488583.68425638316
4,98.59641598423084,7,569584.1466745051
5,151.8317348585895,6,784583.0187551384
3,134.47971386722418,2,604057.2546494164
1,74.33443566447454,6,332859.71710552566
4,96.48948638437497,8,571246.0555860584
5,184.99749153179812,1,838333.8896311168
1,153.2261655083395,4,565840.9456649183
1,197.89614765282792,1,634801.9249534574
1,165.0518794971154,2,510484.90420955955
1,191.29616482153853,1,629500.2928996894
3,82.42828608057131,6,404862.00376108446
3,165.72273122253887,6,682392.7602649778
3,53.03262802216962,1,297240.71013649926
5,150.6140032567301,4,727625.9519966872
5,120.3923417180362,4,671687.9787581972
5,102.0140107880103,8,661984.0208822873
2,179.36065284396335,6,710800.4765270703
5,178.1401538986296,2,820233.1360974339
3,53.34525573479654,5,376438.77861360577
3,141.42576836741466,4,551856.5553217209
2,105.17483364814346,4,455779.44299460825
2,112.34915022506738,8,472135.982645952
5,174.8061108828164,5,837146.8195402378
4,96.47596572915174,3,467100.1935044628
2,191.457321595643,4,709861.0014031616
1,76.94507395582112,1,304529.466267953
3,149.40836350522665,6,630281.1418077721
1,150.81576005206472,4,566490.1791690247
3,87.82927421418773,6,486153.3768913569
3,98.7125913450803,2,475658.3914311886
2,175.21977388699105,5,693109.3613487364
2,164.27078824324286,9,673832.3625355621
1,99.36438204721394,8,431891.11773556203
3,130.09348204024008,3,570531.7354265752
1,59.252044437964315,1,237442.40969848933
4,81.31188235979438,3,457134.8701632062
1,122.87308382905987,8,467555.94861911196
5,62.89606029188174,3,460266.7221434084
1,176.49985323379062,5,619700.8620215151
5,157.7009315161472,2,724684.5198605194
5,191.5450505972742,1,855936.4963370733
5,154.02003589460406,5,732754.942237422
4,191.06020583932784,5,818892.8885457026
1,133.17688335364477,6,538689.1428499656
1,140.0327916592954,2,512826.608792875
4,196.54565819393912,9,910044.3217092495
3,146.31937202963906,2,594188.6016545616
2,54.61798532911199,2,303461.1591305287
1,158.5704164945785,5,549136.9895592822
2,185.82030382061234,9,740564.0625664236
4,169.33703746914898,4,743467.2171379421
3,137.57499089381338,6,608328.9673764899
3,150.69552696402747,2,613041.2311899693
3,198.52876838775077,4,773251.9069758184
4,63.59931327640075,9,456238.0945516599
5,150.0867242949859,2,741670.5105351026
5,92.50965418558907,1,532967.7124849105
2,146.0135594879255,4,583076.5920617088
5,141.1435363825908,4,717525.0309275938
5,73.01852481622431,1,480423.7350764235
3,81.01199686103587,4,435356.1042345183
3,143.24443670648202,3,602097.8796186706
2,69.23449209556611,2,363163.39799956995
1,89.77713126954842,4,378350.0128495292
2,175.28683216070036,8,706320.0473013766
2,99.0637259002458,7,456014.8168015858
4,123.20902344044944,9,656656.5492531213
4,191.17105027187606,8,863953.6887249218
2,84.07236332554194,1,399715.59229003364
2,108.44390260370156,2,411005.5191944785
2,140.96866633153184,2,559400.3679606399
5,163.30083942559583,8,848070.6091962534
4,185.24800800690576,4,758576.0622730864
2,187.32094813602728,9,747434.0724897999
3,166.49601115589343,2,642875.0841406042
3,84.24962548899657,4,453512.1167589156
5,53.72139950638487,1,412205.42521026573
5,107.56608955334357,3,599444.7919880276
1,71.2323276481735,6,313420.5877625586
1,156.5581471157447,9,627678.5271664409
1,149.1695880238575,1,513234.58808652597
5,56.59574624321823,5,475560.4078306461
5,175.48906686964267,2,800482.7462359644
5,87.31148994367734,7,596246.7418423354
3,114.83406132365633,4,527952.8875995609
5,150.19006031836136,5,793089.5506436072
3,114.412818027838,8,542368.5853030509
1,116.1931704199915,2,375431.5500557333
1,59.844199300361055,3,214315.58368586883
1,110.21653238900058,5,378659.89418469084
2,164.72718398299753,4,651010.7973194988
2,187.27645057798966,5,725613.5442160349
4,112.02457055950576,3,596268.1239729072
4,113.53787403186183,9,604197.6667279475
4,155.39406594854782,8,764818.7342142808
2,191.4158001657915,6,735668.0020511071
2,90.05914103590403,1,384342.0855866086
4,116.02163098069053,4,603705.4653258119
4,169.39598653284517,7,759280.9158219744
5,141.4540354061058,5,789043.3346034295
4,66.5879515945932,4,473060.8623906634
5,144.15991033433986,9,759187.0821531354
3,78.01194268959904,8,436767.3766257134
2,126.53239011176062,3,507399.5662901646
4,129.36549014906575,6,652652.9315367484
2,181.43050433374773,4,710931.894493951
2,119.37414110186572,7,498904.400516389
2,91.91636333538413,1,392886.26358613156
3,84.64495223240473,1,375709.48108684446
1,181.13778150265043,6,664322.2843432293
4,75.65162816273426,7,494267.2789767515
1,113.88028413247156,9,530057.8464545588
1,78.07596723904206,7,315577.8381116342
1,165.99560601715632,9,672252.0275887216
2,121.15589599619285,9,510871.90460942313
5,102.67155358352181,8,604834.4038904029
2,104.16494609397003,7,440567.474320106
2,177.8321310084469,3,669755.2082366172
1,133.06609314416573,3,449855.8091636539
2,157.68017766968956,5,589332.2453770553
1,184.55577743760267,7,678736.5223533926
5,185.2612514060963,7,887078.1388651562
4,99.27635815067947,1,508825.30705579655
1,192.8676894719578,8,704547.5896903345
5,53.731382302190816,1,466916.8877175019
4,106.52533415242485,4,563221.9091133239
3,184.36982862632624,2,743251.772727035
1,91.19553197254744,5,377159.6490598913
1,90.96221754819776,6,355439.74543822615
3,95.39334276228331,4,489927.2203344003
3,141.84700772703832,4,599146.0903943701
1,115.74991634215307,7,464975.09557547834
3,159.0102254530014,4,674665.7434063398
2,184.23659638469988,2,624174.3374819335
4,151.1299062414291,4,653152.1656269941
4,80.67000802963632,7,534746.503401348
4,189.90228535407533,1,763113.1948972524
2,89.67393100212178,4,393613.74327864376
3,72.48414429922371,6,431613.39283194166
5,63.49509182914414,8,510843.46055938565
3,134.50756109992483,8,643962.3928408442
1,67.06436937209777,9,339915.0633979672
4,70.81638261689461,5,467414.221605195
3,95.0045720893245,2,437467.25651191716
5,92.24795145266958,3,561583.724940032
1,140.63592654982136,2,519535.0068203502
2,172.51179192090223,9,693341.6703598517
2,164.20244843043386,6,675490.3027981054
5,89.37266820747152,1,526828.9966643483
1,86.79657469789699,3,358751.76549313945
4,194.86872951604514,7,857825.4715069633
3,51.235436238794016,7,372871.0357139339
1,181.95807995903237,5,654617.4819290062
2,79.95927786836074,3,400217.77266263845
5,192.09264846346517,7,902180.3777457724
5,101.34609272412796,5,616001.5489450938
3,116.05276608398785,6,548946.175412546
5,156.06809209165715,3,787476.4381248471
5,138.15035772098906,6,740459.5009362089
1,97.69089945602343,7,415015.4098686954
4,133.07463738017353,8,676157.5703341537
3,159.60603265443294,2,673265.8046951266
1,56.35024188537381,2,223895.62372998995
4,51.679895788355616,6,370467.81195828354
1,118.7100408609337,8,487940.1125684125
1,69.77549267052713,5,339076.59233943996
5,149.65164371970718,1,748737.6514387385
4,82.10786843411512,1,453641.25671649835
3,114.92766601935064,9,585872.6896565965
3,79.65064053114034,4,441940.1824063199
4,132.27253786236867,1,600208.8781155118
5,67.40801890768533,8,545134.2054328347
2,53.46602791812204,2,278263.0399776595
1,57.66974571600458,2,268293.4435777682
5,193.1387662272965,1,857490.8115093351
4,71.34293279164038,1,444284.49418248195
1,156.2717379705253,9,603682.2727915237
3,60.18893063342394,1,388714.9749128283
2,66.22405283527732,6,370769.95706531877
3,126.3314377114002,7,605176.6644713714
4,119.73063952315155,4,580168.3440552804
1,192.73704641598044,5,675784.3437442274
4,191.7253179531106,4,818035.4478768976
1,166.94129638136977,4,571131.9567335019
5,140.31527451910245,1,673637.8949130801
2,118.24404760895165,6,510587.1423742797
5,103.42678014926315,7,631678.3569708699
5,192.06313204633332,7,852121.7213879599
4,140.43632171370285,8,697927.2016235018
2,136.86087915289917,7,571148.9828816992
1,84.78516826533723,6,363833.40105538926
1,57.00467268276696,8,326895.9322028073
3,191.77828696393166,3,806644.7481948251
1,97.0602888266981,9,448140.29647121
4,116.3883534986688,3,548304.506194348
5,67.19599153785603,4,482952.80081775476
5,175.5386494863938,6,851515.0311799587
5,54.144774928389594,8,504516.58719589433
2,175.09861431486448,3,679978.9863309202
1,71.04275191819502,6,320694.48089732014
4,182.98461689467283,5,789866.3445748808
2,159.4658956004236,5,672208.2868991718
3,74.70053937609576,5,425568.3832125282
4,134.87269892892022,9,669201.2373862328
4,96.89844715328292,7,597573.6828856717
4,76.73496483673752,9,482802.50722535147
5,178.87732991166627,9,789255.8591727837
4,110.5284149760844,6,610819.9138791926
1,109.78155715480737,6,462112.1957400379
4,75.483001220993,4,476799.32721159625
5,107.45985141286681,8,619818.1521387992
4,180.74252694932753,2,760755.8344669245
3,104.46930657344538,5,506453.70538148936
3,192.7405343749682,1,724789.3778525948
5,191.9463348812581,2,881140.7404140064
1,71.7347988961019,1,249037.7452225135
1,76.59668802839673,6,347692.67541285016
2,179.40111054978337,2,688054.5062409145
5,108.91413783870789,4,626278.4516490996
4,50.6560973424514,5,432996.2513397386
5,91.08077295580566,7,607335.1869281402
2,139.64434897933398,1,539666.7887003026
5,169.8898948939952,5,818840.5564027893
5,70.00829256398893,4,515360.95935822057
2,66.5812046625103,7,360105.1365522244
1,188.31389803584975,7,652394.8478107296
4,162.67225517338738,8,791867.8508067449
2,138.46694011671178,4,584444.3778627794
3,165.3780184993892,4,692433.5257708187
1,114.32815419599577,5,429275.072097128
3,163.768362096369,5,652362.158375866
1,105.77044869118036,3,399456.5235716258
4,86.61418587389036,5,476118.79900372186
4,159.3520131939453,5,690831.3520158879
5,112.95084382359025,8,668334.2432703784
3,197.20656564892923,7,792525.4594170873
1,102.42277734621516,8,445901.0709427647
4,188.2591130796599,5,810794.9491749329
2,189.94438228506192,2,674667.2826996205
4,86.27794205971192,8,496210.94916091167
2,169.73317723820202,9,677877.3285688472
1,114.96117577168476,2,394480.1150637771
4,187.6287090845522,1,742253.4354157826
4,117.51864089528581,6,604329.8153047977
1,161.64555760060492,3,536255.3730224485
4,120.04511137456969,1,566041.7654414286
2,84.17011335692843,6,418520.6204125017
4,79.90251934170294,8,499053.3091653794
3,113.81467913845184,9,592079.25315082
5,163.32419855213226,6,765938.6488752043
2,140.760722777115,6,554477.7333714378
3,153.29439348508149,1,617052.7480146252
1,92.34895260979137,5,394222.88512659003
2,122.21530189364083,3,518330.89421815414
5,56.65928974539905,7,530287.6347901361
5,172.6298623937181,9,848474.8653107166
1,198.48382433598118,6,702263.9400409859
1,111.03185939370064,5,407278.6899556523
2,51.644547969731505,7,293589.48560941895
4,75.46889593264211,9,522120.9899561145
1,147.87903166256282,5,524240.30750153237
4,141.8118977305789,5,706245.1731921689
3,168.1797079378316,4,657979.4805168101
5,88.08260164416023,5,576406.635078098
4,164.54478733207011,7,738490.8810257846
5,153.19760322855046,3,719081.5980163494
4,98.4221746570765,4,548744.3256025304
3,131.82322220854428,9,618572.6557229352
1,72.09107127474901,2,273378.6121362495
3,117.88467551533739,8,563350.067457223
1,182.17960093334614,9,731164.5475903744
1,113.17870697380862,5,424098.96314442565
5,175.9350059713133,7,849093.823349759
3,138.53800478895414,6,620566.1743598355
4,78.78150696535351,1,451879.947439167
3,137.16593670468444,8,626129.3864399049
5,125.89749937355951,9,712672.0672571374
1,109.7962002794576,1,399237.40106322116
5,67.94456592741055,8,512258.5193321568
2,112.50629957708448,3,494751.9326469572
2,60.914356435944065,6,372380.082283873
4,64.81535770981269,8,489608.3887834066
5,112.3874799399074,5,638909.3494096342
4,95.80722229526955,8,492656.6306806952
4,188.83164887933353,7,847102.2249543621
2,106.35587080704059,7,479284.35229040013
4,163.67871831081501,7,754879.2946470066
2,129.5371289549364,9,531176.9536017388
1,155.6128502963503,6,589178.2630359057
5,89.01739745230988,6,540837.6661862558
4,191.28574592574935,9,866817.8514270328
2,129.5132745371636,6,571156.2606592368
3,174.69861069278744,7,732362.6275454236
4,104.75685402141701,7,614671.855194962
1,65.03170235757868,2,246420.34761755652
1,151.05674715812734,8,598181.0683926571
3,51.163947250613674,6,330872.1979653778
2,121.29394648482624,4,529660.1003214918
4,78.92028539996889,7,528660.6157643889
2,144.10632566530433,8,624027.9250700062
1,196.91298097067784,1,640906.8394966882
2,119.66043594809689,4,463931.2922585879
1,172.62473847885,4,598108.2075560635
2,126.16762804266816,9,596260.5635217077
3,124.37600466560362,6,586377.0607860388
5,189.56352397681667,4,819864.6486926388
3,183.4948803120022,1,682366.4499505082
3,167.87006977819618,8,764938.9943558956
5,94.43836299751761,9,635512.90779575
5,131.75126235859108,5,664403.784057275
4,83.58458499585275,5,456607.9675831934
4,116.58750470698097,8,614136.4607559412
3,122.63195986396859,8,551611.9118921577
3,174.74600602539965,5,720342.1558260239
1,184.40425479874895,4,704503.3986921544
1,112.19300935947169,6,406655.1261859358
4,52.65566676098558,5,403316.3587028014
4,179.2660759684032,8,850596.3922884908
1,76.1418017752041,9,387152.60178311466
1,143.282294583559,1,486128.3658806986
2,53.74563506511968,9,347578.1884411541
2,109.92597128908464,9,490880.16930663947
1,197.89404531730247,6,696990.7417017686
2,65.10404016557047,5,351398.13835271465
5,113.55397279994634,7,688289.7569816912
4,96.07249252849283,8,552713.0869976096
4,185.76321850823965,9,842543.7773231324
1,180.40101618610328,9,657472.7115393927
3,85.65481404593433,3,442597.5716263156
1,62.178168057564676,8,336128.9904304181
2,144.07075910916762,1,557953.4776632502
3,100.45530678255646,7,492111.2434616105
2,150.81265859090945,5,606109.5560091387
5,54.81796341017217,2,417521.0770242618
2,70.00988527662341,2,355305.9062211911
5,152.9558349158965,8,784834.686678351
5,81.85559829537466,5,507578.9614300969
2,178.63815136436023,3,660419.3864528874
2,58.78863315652031,1,297827.71369953296
5,82.3222974178362,7,573067.0438320786
3,199.7840372727603,3,766557.2114769814
5,114.96141538801889,7,650252.411417278
4,155.44484953169655,2,661646.9386396818
5,77.39945732855205,4,512329.6314772735
3,141.48031024783066,2,573048.9565803469
4,158.91591025541277,4,740999.8804206712
1,97.17149537997658,5,368986.05137163936
1,174.33456679638167,8,656060.8119482
3,140.5126367708425,2,592895.5078956858
5,108.36845144225452,3,628747.0405238864
2,133.6463590014738,5,578173.2842283807
3,136.51412711538865,9,666941.6299281991
4,74.8302939040799,5,483314.09029449295
4,110.40985548004493,9,595013.4127877833
1,101.51458820292396,4,367822.01241531543
4,110.1354083868689,5,559263.954666483
3,164.1665882727887,9,751297.7898090639
4,122.3807611200009,4,608975.5315662685
3,191.04742298588965,5,794858.699976058
2,94.05146200376544,5,457224.45436929836
1,112.35553674273935,4,408917.81272073684
4,168.04352157185622,4,744932.4229044984
3,131.90368899811256,5,595386.2250272478
5,132.05422196366715,6,697967.9736503961
1,58.00102445077753,7,280632.0019892148
2,109.78994940776838,6,518988.7358085816
3,90.61005986325986,1,433129.4727576671
2,199.9002684246673,2,720029.4249879961
2,96.25326059484654,7,438690.33991282474
4,182.67448021907953,3,794903.7514175762
4,151.4350602560716,2,649177.4932472645
3,101.13746137881355,6,524785.0223575577
5,131.53015675611854,4,696646.2042697348
3,176.08038199237905,5,717928.2697440479
5,182.5052447046368,6,865457.0361434899
2,74.05908125092178,3,356818.9827288775
1,100.93597118122544,1,361823.89792342257
3,100.28347703203575,3,481174.03059973806
3,56.306719411391704,3,350464.70381401316
5,139.7356639777845,6,732454.7837501547
2,178.2230079488282,4,676175.0746300772
2,107.23615817382768,7,464111.8697661795
5,161.00539174762656,2,749210.9014677395
2,144.15506204011098,4,579088.9011502548
4,106.34731032395013,8,601474.1491853327
1,71.15896992384457,6,347320.66625641217
3,156.39857791639508,3,664697.8984866716
1,178.18477534118608,2,582794.0876472299
3,152.8781738602238,3,634468.8438793116
4,52.68177260522271,1,360261.9014794884
2,82.43493415864869,1,357196.0903102664
5,60.42199773252979,2,451191.45820162183
4,135.55791493643403,3,651961.7865402983
1,163.47165182606187,9,634848.1645567141
5,66.58687806029891,8,560524.2593111105
2,175.7506730890078,9,723277.0977085824
4,133.32634675932246,7,649214.2772695356
5,153.49535182125874,7,768804.0399595707
